exp_title;exp_author;exp_version;exp_id;exp_session_id;move_number;tree;page_name;show_time;hide_time;duration;page_status_before_visit;page_status_after_visit;leave_in_direction;previous_page;target_page;section_allows_forward;section_allows_backward;section_allows_jumpfrom;section_allows_jumpto
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;30;ExpSection.TaskSection.feedback_page_block_1_trial_8;feedback_page_block_1_trial_8;1730124091.0673108;1730124091.2256987;0.1583878993988037;open;open;forward;task_page_block_1_trial_8;task_page_block_2_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;31;ExpSection.TaskSection.task_page_block_2_trial_1;task_page_block_2_trial_1;1730124091.2277;1730124092.4853184;1.2576184272766113;open;open;forward;feedback_page_block_1_trial_8;feedback_page_block_2_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;32;ExpSection.TaskSection.feedback_page_block_2_trial_1;feedback_page_block_2_trial_1;1730124092.48732;1730124092.6582756;0.17095565795898438;open;open;forward;task_page_block_2_trial_1;task_page_block_2_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;33;ExpSection.TaskSection.task_page_block_2_trial_2;task_page_block_2_trial_2;1730124092.6602764;1730124094.6028657;1.942589282989502;open;open;forward;feedback_page_block_2_trial_1;feedback_page_block_2_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;34;ExpSection.TaskSection.feedback_page_block_2_trial_2;feedback_page_block_2_trial_2;1730124094.6048746;1730124094.7639213;0.15904664993286133;open;open;forward;task_page_block_2_trial_2;task_page_block_2_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;35;ExpSection.TaskSection.task_page_block_2_trial_3;task_page_block_2_trial_3;1730124094.7659235;1730124096.1602793;1.3943557739257812;open;open;forward;feedback_page_block_2_trial_2;feedback_page_block_2_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;36;ExpSection.TaskSection.feedback_page_block_2_trial_3;feedback_page_block_2_trial_3;1730124096.1627915;1730124096.326282;0.16349053382873535;open;open;forward;task_page_block_2_trial_3;task_page_block_2_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;37;ExpSection.TaskSection.task_page_block_2_trial_4;task_page_block_2_trial_4;1730124096.3282835;1730124097.8262467;1.4979631900787354;open;open;forward;feedback_page_block_2_trial_3;feedback_page_block_2_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;38;ExpSection.TaskSection.feedback_page_block_2_trial_4;feedback_page_block_2_trial_4;1730124097.82925;1730124097.9951985;0.16594839096069336;open;open;forward;task_page_block_2_trial_4;task_page_block_2_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;39;ExpSection.TaskSection.task_page_block_2_trial_5;task_page_block_2_trial_5;1730124097.9972;1730124099.5306828;1.5334827899932861;open;open;forward;feedback_page_block_2_trial_4;feedback_page_block_2_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;40;ExpSection.TaskSection.feedback_page_block_2_trial_5;feedback_page_block_2_trial_5;1730124099.5331016;1730124099.704395;0.1712934970855713;open;open;forward;task_page_block_2_trial_5;task_page_block_2_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;41;ExpSection.TaskSection.task_page_block_2_trial_6;task_page_block_2_trial_6;1730124099.7063987;1730124101.063574;1.357175350189209;open;open;forward;feedback_page_block_2_trial_5;feedback_page_block_2_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;42;ExpSection.TaskSection.feedback_page_block_2_trial_6;feedback_page_block_2_trial_6;1730124101.065936;1730124101.2456346;0.17969846725463867;open;open;forward;task_page_block_2_trial_6;task_page_block_2_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;43;ExpSection.TaskSection.task_page_block_2_trial_7;task_page_block_2_trial_7;1730124101.2486374;1730124102.7503295;1.5016920566558838;open;open;forward;feedback_page_block_2_trial_6;feedback_page_block_2_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;44;ExpSection.TaskSection.feedback_page_block_2_trial_7;feedback_page_block_2_trial_7;1730124102.7528534;1730124102.9287822;0.17592883110046387;open;open;forward;task_page_block_2_trial_7;task_page_block_2_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;45;ExpSection.TaskSection.task_page_block_2_trial_8;task_page_block_2_trial_8;1730124102.9322884;1730124104.154233;1.2219445705413818;open;open;forward;feedback_page_block_2_trial_7;feedback_page_block_2_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;46;ExpSection.TaskSection.feedback_page_block_2_trial_8;feedback_page_block_2_trial_8;1730124104.1572363;1730124104.3388045;0.18156814575195312;open;open;forward;task_page_block_2_trial_8;task_page_block_3_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;47;ExpSection.TaskSection.task_page_block_3_trial_1;task_page_block_3_trial_1;1730124104.3418071;1730124105.5460963;1.204289197921753;open;open;forward;feedback_page_block_2_trial_8;feedback_page_block_3_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;48;ExpSection.TaskSection.feedback_page_block_3_trial_1;feedback_page_block_3_trial_1;1730124105.5490983;1730124105.7253358;0.1762375831604004;open;open;forward;task_page_block_3_trial_1;task_page_block_3_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;49;ExpSection.TaskSection.task_page_block_3_trial_2;task_page_block_3_trial_2;1730124105.7283387;1730124106.8873653;1.1590266227722168;open;open;forward;feedback_page_block_3_trial_1;feedback_page_block_3_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;50;ExpSection.TaskSection.feedback_page_block_3_trial_2;feedback_page_block_3_trial_2;1730124106.8903687;1730124107.0719213;0.18155264854431152;open;open;forward;task_page_block_3_trial_2;task_page_block_3_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;51;ExpSection.TaskSection.task_page_block_3_trial_3;task_page_block_3_trial_3;1730124107.0754309;1730124108.3368113;1.2613804340362549;open;open;forward;feedback_page_block_3_trial_2;feedback_page_block_3_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;52;ExpSection.TaskSection.feedback_page_block_3_trial_3;feedback_page_block_3_trial_3;1730124108.3398142;1730124108.5157952;0.1759810447692871;open;open;forward;task_page_block_3_trial_3;task_page_block_3_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;53;ExpSection.TaskSection.task_page_block_3_trial_4;task_page_block_3_trial_4;1730124108.5197983;1730124109.8059125;1.28611421585083;open;open;forward;feedback_page_block_3_trial_3;feedback_page_block_3_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;54;ExpSection.TaskSection.feedback_page_block_3_trial_4;feedback_page_block_3_trial_4;1730124109.8099172;1730124109.9832985;0.17338132858276367;open;open;forward;task_page_block_3_trial_4;task_page_block_3_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;55;ExpSection.TaskSection.task_page_block_3_trial_5;task_page_block_3_trial_5;1730124109.986301;1730124111.394339;1.4080381393432617;open;open;forward;feedback_page_block_3_trial_4;feedback_page_block_3_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;56;ExpSection.TaskSection.feedback_page_block_3_trial_5;feedback_page_block_3_trial_5;1730124111.3973424;1730124111.5547917;0.15744924545288086;open;open;forward;task_page_block_3_trial_5;task_page_block_3_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;57;ExpSection.TaskSection.task_page_block_3_trial_6;task_page_block_3_trial_6;1730124111.5577943;1730124112.9144342;1.3566398620605469;open;open;forward;feedback_page_block_3_trial_5;feedback_page_block_3_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;58;ExpSection.TaskSection.feedback_page_block_3_trial_6;feedback_page_block_3_trial_6;1730124112.9174366;1730124113.0887592;0.17132258415222168;open;open;forward;task_page_block_3_trial_6;task_page_block_3_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;59;ExpSection.TaskSection.task_page_block_3_trial_7;task_page_block_3_trial_7;1730124113.0922644;1730124114.4852777;1.3930132389068604;open;open;forward;feedback_page_block_3_trial_6;feedback_page_block_3_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;60;ExpSection.TaskSection.feedback_page_block_3_trial_7;feedback_page_block_3_trial_7;1730124114.4892805;1730124114.661723;0.17244243621826172;open;open;forward;task_page_block_3_trial_7;task_page_block_3_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;61;ExpSection.TaskSection.task_page_block_3_trial_8;task_page_block_3_trial_8;1730124114.665354;1730124116.1420617;1.4767076969146729;open;open;forward;feedback_page_block_3_trial_7;feedback_page_block_3_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;62;ExpSection.TaskSection.feedback_page_block_3_trial_8;feedback_page_block_3_trial_8;1730124116.1455255;1730124116.3309624;0.18543696403503418;open;open;forward;task_page_block_3_trial_8;task_page_block_4_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;63;ExpSection.TaskSection.task_page_block_4_trial_1;task_page_block_4_trial_1;1730124116.33447;1730124117.6138272;1.2793571949005127;open;open;forward;feedback_page_block_3_trial_8;feedback_page_block_4_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;64;ExpSection.TaskSection.feedback_page_block_4_trial_1;feedback_page_block_4_trial_1;1730124117.6178322;1730124117.813279;0.19544672966003418;open;open;forward;task_page_block_4_trial_1;task_page_block_4_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;65;ExpSection.TaskSection.task_page_block_4_trial_2;task_page_block_4_trial_2;1730124117.8173378;1730124119.397565;1.5802271366119385;open;open;forward;feedback_page_block_4_trial_1;feedback_page_block_4_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;66;ExpSection.TaskSection.feedback_page_block_4_trial_2;feedback_page_block_4_trial_2;1730124119.4020698;1730124119.5673141;0.16524434089660645;open;open;forward;task_page_block_4_trial_2;task_page_block_4_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;67;ExpSection.TaskSection.task_page_block_4_trial_3;task_page_block_4_trial_3;1730124119.5703163;1730124121.0558226;1.485506296157837;open;open;forward;feedback_page_block_4_trial_2;feedback_page_block_4_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;68;ExpSection.TaskSection.feedback_page_block_4_trial_3;feedback_page_block_4_trial_3;1730124121.0598269;1730124121.2268114;0.16698455810546875;open;open;forward;task_page_block_4_trial_3;task_page_block_4_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;69;ExpSection.TaskSection.task_page_block_4_trial_4;task_page_block_4_trial_4;1730124121.2308152;1730124122.6173189;1.3865036964416504;open;open;forward;feedback_page_block_4_trial_3;feedback_page_block_4_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;70;ExpSection.TaskSection.feedback_page_block_4_trial_4;feedback_page_block_4_trial_4;1730124122.6218235;1730124122.7972138;0.17539024353027344;open;open;forward;task_page_block_4_trial_4;task_page_block_4_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;71;ExpSection.TaskSection.task_page_block_4_trial_5;task_page_block_4_trial_5;1730124122.8017182;1730124124.3417623;1.5400440692901611;open;open;forward;feedback_page_block_4_trial_4;feedback_page_block_4_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;72;ExpSection.TaskSection.feedback_page_block_4_trial_5;feedback_page_block_4_trial_5;1730124124.3467746;1730124124.5183482;0.17157363891601562;open;open;forward;task_page_block_4_trial_5;task_page_block_4_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;73;ExpSection.TaskSection.task_page_block_4_trial_6;task_page_block_4_trial_6;1730124124.522864;1730124125.7650816;1.2422175407409668;open;open;forward;feedback_page_block_4_trial_5;feedback_page_block_4_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;74;ExpSection.TaskSection.feedback_page_block_4_trial_6;feedback_page_block_4_trial_6;1730124125.7690847;1730124125.935423;0.16633820533752441;open;open;forward;task_page_block_4_trial_6;task_page_block_4_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;75;ExpSection.TaskSection.task_page_block_4_trial_7;task_page_block_4_trial_7;1730124125.9394267;1730124127.1938503;1.2544236183166504;open;open;forward;feedback_page_block_4_trial_6;feedback_page_block_4_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;76;ExpSection.TaskSection.feedback_page_block_4_trial_7;feedback_page_block_4_trial_7;1730124127.197853;1730124127.36691;0.16905689239501953;open;open;forward;task_page_block_4_trial_7;task_page_block_4_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;77;ExpSection.TaskSection.task_page_block_4_trial_8;task_page_block_4_trial_8;1730124127.370912;1730124128.6975842;1.326672077178955;open;open;forward;feedback_page_block_4_trial_7;feedback_page_block_4_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;78;ExpSection.TaskSection.feedback_page_block_4_trial_8;feedback_page_block_4_trial_8;1730124128.70209;1730124128.8725486;0.17045855522155762;open;open;forward;task_page_block_4_trial_8;task_page_block_5_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;79;ExpSection.TaskSection.task_page_block_5_trial_1;task_page_block_5_trial_1;1730124128.8820612;1730124130.1983297;1.3162684440612793;open;open;forward;feedback_page_block_4_trial_8;feedback_page_block_5_trial_1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;80;ExpSection.TaskSection.feedback_page_block_5_trial_1;feedback_page_block_5_trial_1;1730124130.2018335;1730124130.3802466;0.17841315269470215;open;open;forward;task_page_block_5_trial_1;task_page_block_5_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;81;ExpSection.TaskSection.task_page_block_5_trial_2;task_page_block_5_trial_2;1730124130.3857625;1730124131.6218307;1.2360682487487793;open;open;forward;feedback_page_block_5_trial_1;feedback_page_block_5_trial_2;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;82;ExpSection.TaskSection.feedback_page_block_5_trial_2;feedback_page_block_5_trial_2;1730124131.6266997;1730124131.7931125;0.1664128303527832;open;open;forward;task_page_block_5_trial_2;task_page_block_5_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;83;ExpSection.TaskSection.task_page_block_5_trial_3;task_page_block_5_trial_3;1730124131.798349;1730124133.020412;1.2220630645751953;open;open;forward;feedback_page_block_5_trial_2;feedback_page_block_5_trial_3;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;84;ExpSection.TaskSection.feedback_page_block_5_trial_3;feedback_page_block_5_trial_3;1730124133.024925;1730124133.1998446;0.17491960525512695;open;open;forward;task_page_block_5_trial_3;task_page_block_5_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;85;ExpSection.TaskSection.task_page_block_5_trial_4;task_page_block_5_trial_4;1730124133.204353;1730124134.4103081;1.2059550285339355;open;open;forward;feedback_page_block_5_trial_3;feedback_page_block_5_trial_4;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;86;ExpSection.TaskSection.feedback_page_block_5_trial_4;feedback_page_block_5_trial_4;1730124134.4148617;1730124134.5899615;0.17509984970092773;open;open;forward;task_page_block_5_trial_4;task_page_block_5_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;87;ExpSection.TaskSection.task_page_block_5_trial_5;task_page_block_5_trial_5;1730124134.5944693;1730124136.4464512;1.8519818782806396;open;open;forward;feedback_page_block_5_trial_4;feedback_page_block_5_trial_5;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;88;ExpSection.TaskSection.feedback_page_block_5_trial_5;feedback_page_block_5_trial_5;1730124136.450455;1730124136.6169333;0.16647839546203613;open;open;forward;task_page_block_5_trial_5;task_page_block_5_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;89;ExpSection.TaskSection.task_page_block_5_trial_6;task_page_block_5_trial_6;1730124136.6219356;1730124137.9056585;1.2837228775024414;open;open;forward;feedback_page_block_5_trial_5;feedback_page_block_5_trial_6;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;90;ExpSection.TaskSection.feedback_page_block_5_trial_6;feedback_page_block_5_trial_6;1730124137.9106627;1730124138.0792668;0.16860413551330566;open;open;forward;task_page_block_5_trial_6;task_page_block_5_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;91;ExpSection.TaskSection.task_page_block_5_trial_7;task_page_block_5_trial_7;1730124138.0837977;1730124139.6734045;1.589606761932373;open;open;forward;feedback_page_block_5_trial_6;feedback_page_block_5_trial_7;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;92;ExpSection.TaskSection.feedback_page_block_5_trial_7;feedback_page_block_5_trial_7;1730124139.678408;1730124139.8438907;0.165482759475708;open;open;forward;task_page_block_5_trial_7;task_page_block_5_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;93;ExpSection.TaskSection.task_page_block_5_trial_8;task_page_block_5_trial_8;1730124139.8478959;1730124141.0217888;1.1738929748535156;open;open;forward;feedback_page_block_5_trial_7;feedback_page_block_5_trial_8;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;94;ExpSection.TaskSection.feedback_page_block_5_trial_8;feedback_page_block_5_trial_8;1730124141.026803;1730124141.1856434;0.15884041786193848;open;open;forward;task_page_block_5_trial_8;task_completed_page;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;95;ExpSection.FQSection.task_completed_page;task_completed_page;1730124141.1906486;1730124142.2318478;1.0411992073059082;open;open;forward;feedback_page_block_5_trial_8;final_stress;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;96;ExpSection.FQSection.final_stress;final_stress;1730124142.2388818;1730124151.9631605;9.724278688430786;open;open;forward;task_completed_page;mani_check_post;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;97;ExpSection.FQSection.mani_check_post;mani_check_post;1730124151.967676;1730124153.4768686;1.509192705154419;open;open;forward;final_stress;suspicion_check;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;98;ExpSection.FQSection.suspicion_check;suspicion_check;1730124153.4823768;1730124155.341675;1.8592982292175293;open;open;forward;mani_check_post;demographics;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;99;ExpSection.FQSection.demographics;demographics;1730124155.3478062;1730124158.5788891;3.2310829162597656;open;open;forward;suspicion_check;exp_reg_selection;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;100;ExpSection.SelRegSection.exp_reg_selection;exp_reg_selection;1730124158.5846055;1730124161.9879303;3.403324842453003;open;open;forward;demographics;exp_registration;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;101;ExpSection.SelRegSection.exp_registration;exp_registration;1730124161.9933689;1730124162.4398868;0.4465179443359375;open;open;forward;exp_reg_selection;feedback;True;True;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;102;ExpSection.feedback;feedback;1730124162.4398868;1730124264.4181411;101.9782543182373;open;open;forward;exp_registration;srsi;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-fe7225b21c62412da09d5881c8db1b6a;103;ExperimentFinish.srsi;srsi;1730124264.4246519;1730124266.362323;1.937671184539795;open;closed;forward;feedback;debriefing_page;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;1;ExpSection.landingpage;landingpage;1730126571.4835715;1730126572.604436;1.1208643913269043;open;open;forward;;InformedConsentPage;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;2;ExpSection.InformedConsentPage;InformedConsentPage;1730126572.604436;1730126573.5825264;0.9780905246734619;open;open;forward;landingpage;exp_screening;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;3;ExpSection.exp_screening;exp_screening;1730126573.5836542;1730126578.4033966;4.819742441177368;open;open;forward;InformedConsentPage;initial;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;4;ExpSection.InstructionSection.initial;initial;1730126578.6773036;1730126589.1350698;10.45776629447937;open;open;forward;exp_screening;initial_VASstress;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;5;ExpSection.InstructionSection.initial_VASstress;initial_VASstress;1730126589.136071;1730126590.0592694;0.9231984615325928;open;open;forward;initial;interview_date;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;6;ExpSection.InstructionSection.interview_date;interview_date;1730126590.0602708;1730126612.7824879;22.722217082977295;open;open;forward;initial_VASstress;instruction1;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;7;ExpSection.InstructionSection.instruction1;instruction1;1730126612.7824879;1730126613.6128743;0.8303864002227783;open;open;forward;interview_date;mc_start_page;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;8;ExpSection.InstructionSection.mc_start_page;mc_start_page;1730126613.6138759;1730126614.52656;0.9126842021942139;open;open;forward;instruction1;mani_check_pre;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;9;ExpSection.InstructionSection.mani_check_pre;mani_check_pre;1730126614.5275607;1730126616.493387;1.9658262729644775;open;open;forward;mc_start_page;epistemic_motivation;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;10;ExpSection.InstructionSection.epistemic_motivation;epistemic_motivation;1730126616.4943886;1730126622.3450367;5.8506481647491455;open;open;forward;mani_check_pre;systematic_information_processing;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;11;ExpSection.InstructionSection.systematic_information_processing;systematic_information_processing;1730126622.3470392;1730126624.2793806;1.9323413372039795;open;open;forward;epistemic_motivation;MC_accountability;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;12;ExpSection.InstructionSection.MC_accountability;MC_accountability;1730126624.2813823;1730126628.9160023;4.634619951248169;open;open;forward;systematic_information_processing;postmani_VASstress;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;13;ExpSection.InstructionSection.postmani_VASstress;postmani_VASstress;1730126628.917003;1730126629.8260515;0.9090485572814941;open;open;forward;MC_accountability;task_start_page;True;False;False;False
Acc_MC_lab_test;jrollwage;1.1test;test12345678;sid-423e89e378fc41b8a5d45267dad45746;14;ExpSection.task_start_page;task_start_page;1730126629.8280535;1730126630.7307074;0.9026539325714111;open;open;forward;postmani_VASstress;task_page_block_1_trial_1;True;False;False;False
